comment_sentence_id,class,category,comment_sentence,partition,instance_type,outlier
2646,Environment,Summary,as of jinja 24 this can also,0,0,0
2646,Environment,Usage,as of jinja 24 this can also,0,0,0
2647,Environment,DevelopmentNotes,be a callable that is passed the template name and has to,0,0,0
2647,Environment,Expand,be a callable that is passed the template name and has to,0,0,0
2647,Environment,Parameters,be a callable that is passed the template name and has to,0,1,0
2647,Environment,Summary,be a callable that is passed the template name and has to,0,0,0
2647,Environment,Usage,be a callable that is passed the template name and has to,0,0,0
2650,Environment,DevelopmentNotes,versionchanged 24,0,0,0
2650,Environment,Expand,versionchanged 24,0,0,0
2650,Environment,Parameters,versionchanged 24,0,1,0
2650,Environment,Summary,versionchanged 24,0,0,0
2650,Environment,Usage,versionchanged 24,0,0,0
2652,Environment,DevelopmentNotes,loader,0,0,0
2652,Environment,Expand,loader,0,0,0
2652,Environment,Parameters,loader,1,1,0
2652,Environment,Summary,loader,0,0,0
2652,Environment,Usage,loader,0,0,0
2654,Environment,DevelopmentNotes,cache size,0,0,0
2654,Environment,Expand,cache size,0,0,0
2654,Environment,Parameters,cache size,0,1,0
2654,Environment,Summary,cache size,0,0,0
2654,Environment,Usage,cache size,0,0,0
2655,Environment,DevelopmentNotes,the size of the cache.,0,0,0
2655,Environment,Expand,the size of the cache.,0,0,0
2655,Environment,Parameters,the size of the cache.,1,1,0
2655,Environment,Summary,the size of the cache.,0,0,0
2655,Environment,Usage,the size of the cache.,0,0,0
2656,Environment,DevelopmentNotes,per default this is 400 which means,0,0,0
2656,Environment,Expand,per default this is 400 which means,0,0,0
2656,Environment,Parameters,per default this is 400 which means,0,1,0
2656,Environment,Summary,per default this is 400 which means,0,0,0
2656,Environment,Usage,per default this is 400 which means,0,0,0
2658,Environment,DevelopmentNotes,out the least recently used template.,0,0,0
2658,Environment,Expand,out the least recently used template.,0,0,0
2658,Environment,Parameters,out the least recently used template.,1,1,0
2658,Environment,Summary,out the least recently used template.,0,0,0
2658,Environment,Usage,out the least recently used template.,0,0,0
2661,Environment,DevelopmentNotes,1 the cache will not be cleaned.,0,0,0
2661,Environment,Expand,1 the cache will not be cleaned.,0,0,0
2661,Environment,Parameters,1 the cache will not be cleaned.,0,1,0
2661,Environment,Summary,1 the cache will not be cleaned.,0,0,0
2661,Environment,Usage,1 the cache will not be cleaned.,0,0,0
2662,Environment,DevelopmentNotes,versionchanged 28,0,0,0
2662,Environment,Expand,versionchanged 28,0,0,0
2662,Environment,Parameters,versionchanged 28,1,1,0
2662,Environment,Summary,versionchanged 28,0,0,0
2662,Environment,Usage,versionchanged 28,0,0,0
2664,Environment,DevelopmentNotes,auto reload,0,0,0
2664,Environment,Expand,auto reload,0,0,0
2664,Environment,Parameters,auto reload,0,1,0
2664,Environment,Summary,auto reload,0,0,0
2664,Environment,Usage,auto reload,0,0,0
2666,Environment,DevelopmentNotes,sources may change ie file system or database .,0,0,0
2666,Environment,Expand,sources may change ie file system or database .,0,0,0
2666,Environment,Parameters,sources may change ie file system or database .,0,1,0
2666,Environment,Summary,sources may change ie file system or database .,0,0,0
2666,Environment,Usage,sources may change ie file system or database .,0,0,0
2667,Environment,DevelopmentNotes,if,0,0,0
2667,Environment,Expand,if,0,0,0
2667,Environment,Parameters,if,0,1,0
2667,Environment,Summary,if,0,0,0
2667,Environment,Usage,if,0,0,0
2670,Environment,DevelopmentNotes,will reload the template.,0,0,0
2670,Environment,Expand,will reload the template.,0,0,0
2670,Environment,Parameters,will reload the template.,0,1,0
2670,Environment,Summary,will reload the template.,0,0,0
2670,Environment,Usage,will reload the template.,0,0,0
2671,Environment,DevelopmentNotes,for higher performance it s possible to,0,0,0
2671,Environment,Expand,for higher performance it s possible to,0,0,0
2671,Environment,Parameters,for higher performance it s possible to,0,1,0
2671,Environment,Summary,for higher performance it s possible to,0,0,0
2671,Environment,Usage,for higher performance it s possible to,0,0,0
2672,Environment,DevelopmentNotes,disable that.,0,0,0
2672,Environment,Expand,disable that.,0,0,0
2672,Environment,Parameters,disable that.,0,1,0
2672,Environment,Summary,disable that.,0,0,0
2672,Environment,Usage,disable that.,0,0,0
2673,Environment,DevelopmentNotes,bytecode cache,0,0,0
2673,Environment,Expand,bytecode cache,0,0,0
2673,Environment,Parameters,bytecode cache,0,1,0
2673,Environment,Summary,bytecode cache,0,0,0
2673,Environment,Usage,bytecode cache,0,0,0
2675,Environment,DevelopmentNotes,cache for the internal jinja bytecode so that templates don t,0,0,0
2675,Environment,Expand,cache for the internal jinja bytecode so that templates don t,0,0,0
2675,Environment,Parameters,cache for the internal jinja bytecode so that templates don t,0,1,0
2675,Environment,Summary,cache for the internal jinja bytecode so that templates don t,0,0,0
2675,Environment,Usage,cache for the internal jinja bytecode so that templates don t,0,0,0
2678,Environment,DevelopmentNotes,enable async,0,0,0
2678,Environment,Expand,enable async,0,0,0
2678,Environment,Parameters,enable async,0,1,0
2678,Environment,Summary,enable async,0,0,0
2678,Environment,Usage,enable async,0,0,0
2680,Environment,DevelopmentNotes,you to take advantage of newer python features.,0,0,0
2680,Environment,Expand,you to take advantage of newer python features.,0,0,0
2680,Environment,Parameters,you to take advantage of newer python features.,0,1,0
2680,Environment,Summary,you to take advantage of newer python features.,0,0,0
2680,Environment,Usage,you to take advantage of newer python features.,0,0,0
2681,Environment,DevelopmentNotes,this requires,0,0,0
2681,Environment,Expand,this requires,0,0,0
2681,Environment,Parameters,this requires,0,1,0
2681,Environment,Summary,this requires,0,0,0
2681,Environment,Usage,this requires,0,0,0
2682,Environment,DevelopmentNotes,python 36 or later.,0,0,0
2682,Environment,Expand,python 36 or later.,0,0,0
2682,Environment,Parameters,python 36 or later.,0,1,0
2682,Environment,Summary,python 36 or later.,0,0,0
2682,Environment,Usage,python 36 or later.,0,0,0
2806,EOF,DevelopmentNotes,this usually means the child has exited.,0,0,0
2806,EOF,Expand,this usually means the child has exited.,0,0,0
2806,EOF,Parameters,this usually means the child has exited.,0,0,0
2806,EOF,Summary,this usually means the child has exited.,0,1,0
2806,EOF,Usage,this usually means the child has exited.,0,0,0
2808,ExceptionPexpect,DevelopmentNotes,base class for all exceptions raised by this module.,0,0,0
2808,ExceptionPexpect,Expand,base class for all exceptions raised by this module.,0,0,0
2808,ExceptionPexpect,Parameters,base class for all exceptions raised by this module.,0,0,0
2808,ExceptionPexpect,Summary,base class for all exceptions raised by this module.,0,1,0
2808,ExceptionPexpect,Usage,base class for all exceptions raised by this module.,0,0,0
2810,ExtractError,DevelopmentNotes,general exception for extract errors.,0,0,0
2810,ExtractError,Expand,general exception for extract errors.,0,0,0
2810,ExtractError,Parameters,general exception for extract errors.,0,0,0
2810,ExtractError,Summary,general exception for extract errors.,0,1,0
2810,ExtractError,Usage,general exception for extract errors.,0,0,0
2812,FakeFile,DevelopmentNotes,wrap a list of lines in an object with readline to make,0,0,0
2812,FakeFile,Expand,wrap a list of lines in an object with readline to make,0,0,0
2812,FakeFile,Parameters,wrap a list of lines in an object with readline to make,0,0,0
2812,FakeFile,Summary,wrap a list of lines in an object with readline to make,0,1,0
2812,FakeFile,Usage,wrap a list of lines in an object with readline to make,0,0,0
2816,fdspawn,DevelopmentNotes,this is like pexpect^spawn but allows you to supply your own open file,0,0,0
2816,fdspawn,Expand,this is like pexpect^spawn but allows you to supply your own open file,0,0,0
2816,fdspawn,Parameters,this is like pexpect^spawn but allows you to supply your own open file,0,0,0
2816,fdspawn,Summary,this is like pexpect^spawn but allows you to supply your own open file,1,1,0
2816,fdspawn,Usage,this is like pexpect^spawn but allows you to supply your own open file,0,0,0
2817,fdspawn,DevelopmentNotes,descriptor.,0,0,0
2817,fdspawn,Expand,descriptor.,0,0,0
2817,fdspawn,Parameters,descriptor.,0,0,0
2817,fdspawn,Summary,descriptor.,1,1,0
2817,fdspawn,Usage,descriptor.,0,0,0
2818,fdspawn,DevelopmentNotes,"for example, you could use it to read through a file looking",0,0,0
2818,fdspawn,Expand,"for example, you could use it to read through a file looking",0,0,0
2818,fdspawn,Parameters,"for example, you could use it to read through a file looking",0,0,0
2818,fdspawn,Summary,"for example, you could use it to read through a file looking",0,0,0
2818,fdspawn,Usage,"for example, you could use it to read through a file looking",0,1,0
2819,fdspawn,DevelopmentNotes,"for patterns, or to control a modem or serial device.",0,0,0
2819,fdspawn,Expand,"for patterns, or to control a modem or serial device.",0,0,0
2819,fdspawn,Parameters,"for patterns, or to control a modem or serial device.",0,0,0
2819,fdspawn,Summary,"for patterns, or to control a modem or serial device.",0,0,0
2819,fdspawn,Usage,"for patterns, or to control a modem or serial device.",0,1,0
2824,FileMetadata,DevelopmentNotes,metadata handler for standalone pkg info files,0,0,0
2824,FileMetadata,Expand,metadata handler for standalone pkg info files,0,1,0
2824,FileMetadata,Parameters,metadata handler for standalone pkg info files,0,0,0
2824,FileMetadata,Summary,metadata handler for standalone pkg info files,1,1,0
2824,FileMetadata,Usage,metadata handler for standalone pkg info files,0,0,0
2825,FileMetadata,DevelopmentNotes,usage,0,0,0
2825,FileMetadata,Expand,usage,0,0,0
2825,FileMetadata,Parameters,usage,0,0,0
2825,FileMetadata,Summary,usage,0,0,0
2825,FileMetadata,Usage,usage,0,1,0
2826,FileMetadata,DevelopmentNotes,metadata filemetadata path to pkg info,0,0,0
2826,FileMetadata,Expand,metadata filemetadata path to pkg info,0,0,0
2826,FileMetadata,Parameters,metadata filemetadata path to pkg info,0,0,0
2826,FileMetadata,Summary,metadata filemetadata path to pkg info,0,0,0
2826,FileMetadata,Usage,metadata filemetadata path to pkg info,0,1,0
2827,FileMetadata,DevelopmentNotes,"this provider rejects all data and metadata requests except for pkg info,",0,0,0
2827,FileMetadata,Expand,"this provider rejects all data and metadata requests except for pkg info,",0,1,0
2827,FileMetadata,Parameters,"this provider rejects all data and metadata requests except for pkg info,",0,0,0
2827,FileMetadata,Summary,"this provider rejects all data and metadata requests except for pkg info,",0,0,0
2827,FileMetadata,Usage,"this provider rejects all data and metadata requests except for pkg info,",0,0,0
2828,FileMetadata,DevelopmentNotes,"which is treated as existing, and will be the contents of the file at",0,0,0
2828,FileMetadata,Expand,"which is treated as existing, and will be the contents of the file at",1,1,0
2828,FileMetadata,Parameters,"which is treated as existing, and will be the contents of the file at",0,0,0
2828,FileMetadata,Summary,"which is treated as existing, and will be the contents of the file at",0,0,0
2828,FileMetadata,Usage,"which is treated as existing, and will be the contents of the file at",0,0,0
2829,FileMetadata,DevelopmentNotes,the provided location.,0,0,0
2829,FileMetadata,Expand,the provided location.,0,1,0
2829,FileMetadata,Parameters,the provided location.,0,0,0
2829,FileMetadata,Summary,the provided location.,0,0,0
2829,FileMetadata,Usage,the provided location.,0,0,0
2830,FileMetadata,DevelopmentNotes,metadata handler for standalone pkg info files,0,0,0
2830,FileMetadata,Expand,metadata handler for standalone pkg info files,1,1,0
2830,FileMetadata,Parameters,metadata handler for standalone pkg info files,0,0,0
2830,FileMetadata,Summary,metadata handler for standalone pkg info files,1,1,0
2830,FileMetadata,Usage,metadata handler for standalone pkg info files,0,0,0
2831,FileMetadata,DevelopmentNotes,usage,0,0,0
2831,FileMetadata,Expand,usage,0,0,0
2831,FileMetadata,Parameters,usage,0,0,0
2831,FileMetadata,Summary,usage,0,0,0
2831,FileMetadata,Usage,usage,0,1,0
2832,FileMetadata,DevelopmentNotes,metadata filemetadata path to pkg info,0,0,0
2832,FileMetadata,Expand,metadata filemetadata path to pkg info,0,0,0
2832,FileMetadata,Parameters,metadata filemetadata path to pkg info,0,0,0
2832,FileMetadata,Summary,metadata filemetadata path to pkg info,0,0,0
